Bo_Age,Ln_Orig,Orig_LTV_Ratio_Pct,Credit_score,First_home,Tot_mthly_debt_exp,Tot_mthly_incm,orig_apprd_val_amt,pur_prc_amt,DTI Ratio,Status,OUTCOME,State,Median_state_inc,UPB>Appraisal
25,160200,90,639,0,675,2916,45000,44000,0.231481,Pay-off,0,MD,"56,763",1
32,183200,80,708,0,941,1560,45000,44001,0.603205,Pay-off,0,MO,"43,988",1
37,201097,100,619,1,988,4408,45000,44900,0.224138,Pay-off,0,MO,"43,988",1
37,255000,100,611,1,637,1365,47500,44900,0.466667,Pay-off,0,TN,"38,550",1
30,198000,100,696,1,2066,3007,48000,45000,0.687064,Pay-off,0,FL,"40,171",1
41,116000,80,669,1,1041,1682,46000,45000,0.618906,Pay-off,0,PA,"44,286",1
48,108500,90,729,0,521,2490,55000,45000,0.209237,Pay-off,0,PA,"44,286",1
26,177650,80,662,1,1576,4022,53000,45000,0.391845,Pay-off,0,MO,"43,988",1
53,128525,97,606,0,385,728,45000,45000,0.528846,Pay-off,0,IL,"45,787",1
38,193700,100,626,1,1169,5025,49000,46000,0.232651,Pay-off,0,MD,"56,763",1
37,146000,100,723,1,505,1700,46000,46000,0.297059,Pay-off,0,FL,"40,171",1
26,242150,95,721,1,505,2042,46000,46000,0.247307,Pay-off,0,IL,"45,787",1
36,181900,95,645,0,699,5025,47000,46640,0.139113,Pay-off,0,NY,"44,228",1
34,184500,90,808,0,411,2738,46900,46900,0.15011,Pay-off,0,PA,"44,286",1
40,89300,95,667,0,469,3900,47000,47000,0.120256,Pay-off,0,PA,"44,286",1
38,69350,95,783,0,1968,5459,55000,47500,0.360506,Pay-off,0,AR,"33,948",1
38,102000,100,775,0,1321,5779,48000,47800,0.228586,Pay-off,0,FL,"40,171",1
36,272527,102,678,0,1334,2455,52000,47800,0.543381,Pay-off,0,FL,"40,171",1
52,139900,100,703,0,1028,2453,52000,48000,0.419079,Pay-off,0,FL,"40,171",1
32,322700,97,766,0,947,2734,60000,48000,0.346379,Pay-off,0,IN,"43,003",1
43,145000,100,687,1,423,3746,48000,48000,0.11292,Pay-off,0,LA,"35,523",1
58,220390,95,642,0,451,1842,50000,48000,0.244843,Pay-off,0,GA,"43,217",1
43,176000,80,682,0,660,5025,65000,48000,0.131352,Pay-off,0,MD,"56,763",1
37,221600,80,748,0,594,1510,48500,48400,0.393377,Pay-off,0,MD,"56,763",1
30,229500,85,639,1,558,1612,50000,48500,0.346154,Pay-off,0,MD,"56,763",1
45,207000,80,670,1,1167,2479,49000,49000,0.470754,Pay-off,0,MO,"43,988",1
24,152900,100,666,1,912,3293,49600,49500,0.276951,Pay-off,0,MN,"55,914",1
36,152900,90,665,0,461,4688,51400,49500,0.098336,Pay-off,0,SC,"39,326",1
66,288800,80,561,0,486,5025,50000,49900,0.096723,Pay-off,0,MI,"44,476",1
29,267900,95,713,1,678,3200,51000,49900,0.211875,Pay-off,0,SC,"39,326",1
34,110000,79,640,1,669,3366,59000,49900,0.198752,Pay-off,0,TN,"38,550",1
32,304000,80,697,0,0,5025,50000,49900,0,Pay-off,0,FL,"40,171",1
27,176000,99,678,0,760,2452,50000,50000,0.309951,Pay-off,0,PA,"44,286",1
28,179100,98,736,1,1291,2025,63000,50000,0.637531,Pay-off,0,PA,"44,286",1
34,179375,90,650,1,710,1213,50000,50000,0.585326,Pay-off,0,FL,"40,171",1
37,322700,84,599,1,571,1416,61000,50000,0.403249,Pay-off,0,NC,"39,000",1
37,276000,80,709,0,455,1020,56700,50000,0.446078,Pay-off,0,FL,"40,171",1
37,138200,80,700,0,368,3033,50000,50000,0.121332,Pay-off,0,SC,"39,326",1
37,188100,95,622,0,442,5025,50000,50000,0.087966,Pay-off,0,KS,"43,725",1
43,297750,95,798,0,556,1011,53500,50000,0.549951,Pay-off,0,FL,"40,171",1
27,228000,95,999,0,398,1187,50000,50001,0.335299,Pay-off,0,MI,"44,476",1
35,181450,95,684,0,0,5025,55000,52000,0,Pay-off,0,NJ,"56,772",1
37,164000,80,643,0,641,1648,57000,52000,0.388956,Pay-off,0,IN,"43,003",1
36,190000,95,698,0,294,1608,52500,52000,0.182836,Pay-off,0,FL,"40,171",1
37,205900,100,713,0,0,5025,52100,52100,0,Pay-off,0,FL,"40,171",1
37,154850,95,702,1,1249,3200,52500,52500,0.390313,Pay-off,0,MN,"55,914",1
32,239500,100,670,0,2112,5025,52900,52900,0.420325,Pay-off,0,FL,"40,171",1
37,134000,100,609,1,1028,2833,55000,53000,0.362866,Pay-off,0,WI,"47,220",1
37,99750,95,671,0,492,1800,55500,53000,0.273333,Pay-off,0,AL,"38,111",1
23,155000,95,634,0,675,2182,62000,53445,0.309349,Pay-off,0,FL,"40,171",1
39,179550,90,736,1,998,2800,53900,53900,0.356429,Pay-off,0,NJ,"56,772",1
38,226575,95,753,0,300,3031,55000,54000,0.098977,Pay-off,0,CA,"49,894",1
37,209000,100,781,0,929,2244,55000,54000,0.413993,Pay-off,0,MO,"43,988",1
27,207100,95,721,0,587,5025,59000,54000,0.116823,Pay-off,0,PA,"44,286",1
34,129800,80,652,0,1408,2852,55000,54000,0.493689,Pay-off,0,IL,"45,787",1
38,170550,95,738,0,850,2667,55000,54400,0.31871,Pay-off,0,NC,"39,000",1
32,231000,100,707,1,444,1348,62000,54500,0.329377,Pay-off,0,NC,"39,000",1
25,99500,95,757,0,1276,3753,60000,54500,0.339995,Pay-off,0,PA,"44,286",1
50,218400,95,528,1,472,2947,57000,54900,0.160163,Pay-off,0,PA,"44,286",1
46,72500,100,764,0,1217,5377,57500,55000,0.226334,Pay-off,0,LA,"35,523",1
29,241850,100,630,1,692,2308,55000,55000,0.299827,Pay-off,0,FL,"40,171",1
36,286000,99,736,0,1102,2491,59000,55000,0.442393,Pay-off,0,OH,"44,160",1
24,147500,100,708,0,536,3352,55000,55000,0.159905,Pay-off,0,PA,"44,286",1
42,274900,98,660,1,477,1508,58000,55000,0.316313,Pay-off,0,MN,"55,914",1
26,280000,100,748,1,478,1820,56000,55000,0.262637,Pay-off,0,OH,"44,160",1
29,197550,90,690,0,1011,3550,62000,55000,0.284789,Pay-off,0,NY,"44,228",1
36,268975,102,701,0,362,5025,56000,55000,0.072044,Pay-off,0,PA,"44,286",1
38,86600,98,691,0,436,6126,57000,55000,0.071172,Pay-off,0,FL,"40,171",1
37,260000,80,752,0,315,2250,58000,55000,0.14,Pay-off,0,WI,"47,220",1
35,249043,95,718,0,546,1906,60000,55000,0.286464,Pay-off,0,WI,"47,220",1
50,258089,90,745,1,637,1820,60000,55000,0.35,Pay-off,0,MN,"55,914",1
31,69000,100,646,0,710,3500,62000,55000,0.202857,Pay-off,0,CA,"49,894",1
26,198200,90,698,0,727,2138,56000,55000,0.340037,Pay-off,0,OH,"44,160",1
27,193600,80,674,0,673,1603,62000,55000,0.419838,Pay-off,0,PA,"44,286",1
35,153000,90,764,0,475,1985,55000,55000,0.239295,Pay-off,0,TN,"38,550",1
42,299900,100,669,0,441,1404,56000,55600,0.314103,Pay-off,0,AL,"38,111",1
35,264750,75,711,0,1733,3435,58000,56000,0.504512,Pay-off,0,CT,"55,970",1
37,113900,85,765,0,641,2915,57000,56000,0.219897,Pay-off,0,PA,"44,286",1
47,218300,95,619,0,678,1537,62000,56000,0.441119,Pay-off,0,NY,"44,228",1
27,128000,98,660,0,1295,3805,58000,56001,0.340342,Pay-off,0,OH,"44,160",1
37,95000,76,682,0,716,2115,57000,56500,0.338534,Pay-off,0,IN,"43,003",1
37,296910,90,640,1,956,1603,60000,56500,0.596382,Pay-off,0,AR,"33,948",1
31,135920,80,666,0,1962,4091,57000,56501,0.479589,Pay-off,0,MO,"43,988",1
49,165445,102,745,1,876,2338,57000,57000,0.374679,Pay-off,0,IA,"43,042",1
32,167250,100,786,1,638,3099,60000,57000,0.205873,Pay-off,0,MS,"33,659",1
63,108900,90,685,1,1004,1825,62200,57000,0.550137,Pay-off,0,SC,"39,326",1
43,150100,95,680,0,630,2172,58000,57000,0.290055,Pay-off,0,NC,"39,000",1
37,251600,80,677,0,538,1690,57000,57000,0.318343,Pay-off,0,MI,"44,476",1
29,176000,80,727,0,482,1027,73000,57000,0.469328,Pay-off,0,FL,"40,171",1
33,263736,85,731,0,547,1733,58000,57500,0.315638,Pay-off,0,IA,"43,042",1
41,218150,97,625,1,924,2445,57500,57500,0.377914,Pay-off,0,FL,"40,171",1
25,181600,90,769,1,651,2326,57500,57500,0.27988,Pay-off,0,FL,"40,171",1
30,207100,95,653,0,908,1317,59000,57715,0.689446,Pay-off,0,FL,"40,171",1
45,262550,89,677,0,987,1974,57900,57900,0.5,Pay-off,0,PA,"44,286",1
37,161900,90,738,0,1777,4250,58000,58000,0.418118,Pay-off,0,FL,"40,171",1
38,155000,100,608,1,1102,2208,70000,58000,0.499094,Pay-off,0,PA,"44,286",1
56,73477,97,740,0,1378,3750,58000,58000,0.367467,Pay-off,0,MS,"33,659",1
40,279992,80,717,0,541,1978,58500,58000,0.273509,Pay-off,0,FL,"40,171",1
23,135400,97,670,0,1396,5500,58500,58500,0.253818,Pay-off,0,FL,"40,171",1
41,86900,95,751,0,2171,5025,66000,58750,0.432067,Pay-off,0,AZ,"42,590",1
41,214620,98,633,1,1657,3546,67000,59000,0.467287,Pay-off,0,OH,"44,160",1
32,150000,100,689,0,521,5000,65000,59000,0.1042,Pay-off,0,TN,"38,550",1
38,118800,90,698,0,508,5025,72000,59900,0.101101,Pay-off,0,AL,"38,111",1
37,221400,75,554,0,1077,2513,77000,59900,0.428571,Pay-off,0,AL,"38,111",1
30,251750,95,570,0,523,1896,62500,59900,0.275844,Pay-off,0,TN,"38,550",1
44,176200,100,761,0,548,3500,65000,60000,0.156571,Pay-off,0,FL,"40,171",1
41,135000,100,628,0,627,4638,72000,60000,0.135188,Pay-off,0,FL,"40,171",1
45,322700,98,617,1,626,1872,62000,60000,0.334402,Pay-off,0,MS,"33,659",1
28,147000,100,641,1,1992,3520,60000,60000,0.565909,Pay-off,0,FL,"40,171",1
37,152000,100,580,0,1376,4612,60000,60000,0.298352,Pay-off,0,FL,"40,171",1
38,265930,102,682,1,812,3242,65000,60000,0.250463,Pay-off,0,AZ,"42,590",1
37,75000,80,702,0,578,2562,67000,60000,0.225605,Pay-off,0,WI,"47,220",1
35,251750,95,601,1,1055,2686,60000,60000,0.392777,Pay-off,0,NC,"39,000",1
34,227500,90,705,1,1864,3253,110000,60000,0.57301,Pay-off,0,NV,"46,984",1
36,226080,90,703,0,963,2294,60000,60000,0.419791,Pay-off,0,PA,"44,286",1
49,236600,91,609,1,823,2409,60000,60000,0.341636,Pay-off,0,KS,"43,725",1
43,219200,80,745,1,0,5025,80000,60000,0,Pay-off,0,CA,"49,894",1
30,66405,95,730,0,486,15490,60000,60000,0.031375,Pay-off,0,IN,"43,003",1
39,259900,100,702,1,1313,2387,61000,60100,0.550063,Pay-off,0,UT,"50,614",1
47,114000,95,792,0,2221,4038,61000,61000,0.550025,Pay-off,0,OH,"44,160",1
37,188400,80,715,1,652,2555,61000,61000,0.255186,Pay-off,0,PA,"44,286",1
30,137700,90,551,1,1156,3120,64000,61000,0.370513,Pay-off,0,VA,"53,275",1
31,322700,92,576,1,1025,2025,65000,61000,0.506173,Pay-off,0,MI,"44,476",1
37,78300,92,682,0,547,2093,61000,61700,0.261347,Pay-off,0,NY,"44,228",1
34,280000,80,756,0,632,1152,62000,61700,0.548611,Pay-off,0,IL,"45,787",1
27,148697,102,647,0,886,3055,63000,61800,0.290016,Pay-off,0,PA,"44,286",1
27,413100,95,621,1,737,1826,62000,61900,0.403614,Pay-off,0,MN,"55,914",1
35,148400,100,685,0,931,2386,66000,62000,0.390193,Pay-off,0,MI,"44,476",1
30,266500,100,589,1,481,1820,63000,62000,0.264286,Pay-off,0,VA,"53,275",1
32,271634,102,629,1,832,2133,63000,62000,0.390061,Pay-off,0,FL,"40,171",1
37,126200,89,655,0,0,2438,63000,62000,0,Pay-off,0,FL,"40,171",1
37,312360,95,621,1,1419,5025,62000,62000,0.282406,Pay-off,0,PA,"44,286",1
29,200000,80,731,0,595,2750,63000,62000,0.216364,Pay-off,0,FL,"40,171",1
41,127500,91,772,0,587,3500,70000,62000,0.167714,Pay-off,0,NY,"44,228",1
29,158350,97,585,0,1167,3552,63000,62500,0.328547,Pay-off,0,MI,"44,476",1
40,109250,95,657,1,1384,4475,62500,62500,0.309274,Pay-off,0,MO,"43,988",1
57,186300,85,579,0,830,2895,65000,62500,0.286701,Pay-off,0,IL,"45,787",1
32,204250,95,665,0,824,2544,63000,62500,0.323899,Pay-off,0,OH,"44,160",1
37,115000,100,656,0,1348,3976,64000,62500,0.339034,Pay-off,0,AL,"38,111",1
30,94575,97,776,0,1529,4460,65000,62900,0.342825,Pay-off,0,TX,"41,275",1
37,117700,95,694,0,769,2669,63000,62900,0.288123,Pay-off,0,FL,"40,171",1
47,134500,100,660,1,741,2160,63000,63000,0.343056,Pay-off,0,AZ,"42,590",1
24,130000,100,634,1,1210,4919,63000,63000,0.245985,Pay-off,0,PA,"44,286",1
27,142100,102,732,0,1317,3397,70000,63000,0.387695,Pay-off,0,SC,"39,326",1
34,130000,88,440,1,582,1569,64000,63000,0.370937,Pay-off,0,MO,"43,988",1
50,229500,90,723,0,543,5025,63000,63000,0.108067,Pay-off,0,PA,"44,286",1
28,158000,54,517,1,520,3500,65000,63000,0.148571,Pay-off,0,IN,"43,003",1
55,194400,90,748,1,0,5025,64500,63000,0,Pay-off,0,NJ,"56,772",1
31,195500,90,748,0,508,2083,63200,63200,0.243879,Pay-off,0,IA,"43,042",1
36,168245,95,694,0,1333,2600,64300,63400,0.512692,Pay-off,0,FL,"40,171",1
40,131950,102,777,0,554,1718,65000,63500,0.322468,Pay-off,0,FL,"40,171",1
37,163300,100,659,0,1015,4250,65200,63500,0.238824,Pay-off,0,AR,"33,948",1
32,158600,88,665,0,1001,3400,64000,63500,0.294412,Pay-off,0,FL,"40,171",1
28,173584,95,665,0,645,2900,66692,63500,0.222414,Pay-off,0,NC,"39,000",1
42,300700,89,747,0,0,5025,64500,63500,0,Pay-off,0,NY,"44,228",1
44,158200,80,725,0,1200,2881,68000,63510,0.416522,Pay-off,0,VA,"53,275",1
37,162426,97,636,1,1186,2500,64000,63724,0.4744,Pay-off,0,NY,"44,228",1
23,219000,96,684,0,571,3156,64000,63900,0.180925,Pay-off,0,SC,"39,326",1
24,179000,99,638,0,490,24689,64000,64000,0.019847,Pay-off,0,NC,"39,000",1
25,153500,97,622,0,0,2500,64000,64000,0,Pay-off,0,VA,"53,275",1
37,174350,96,714,0,581,5025,64000,64000,0.115629,Pay-off,0,CA,"49,894",1
52,191900,95,741,0,936,2233,70000,64000,0.419167,Pay-off,0,KY,"37,396",1
24,64000,80,639,0,1130,26581,68000,64000,0.042512,Pay-off,0,IL,"45,787",0
32,187729,95,647,0,847,2050,62000,64400,0.413171,Pay-off,0,VA,"53,275",1
38,240555,102,631,0,559,1802,64500,64500,0.310211,Pay-off,0,PA,"44,286",1
35,140650,97,662,1,894,2500,70000,64500,0.3576,Pay-off,0,KY,"37,396",1
49,216000,72,650,1,560,2419,64500,64500,0.231501,Pay-off,0,IA,"43,042",1
40,140000,100,627,0,4332,7876,67000,64500,0.550025,Pay-off,0,TX,"41,275",1
54,163200,80,666,1,829,1507,65000,64500,0.5501,Pay-off,0,MS,"33,659",1
33,200000,93,703,0,1217,2773,64500,64500,0.438875,Pay-off,0,FL,"40,171",1
25,273000,75,623,0,1339,2667,75000,64660,0.502062,Pay-off,0,NY,"44,228",1
34,114000,100,660,0,590,5000,69000,64900,0.118,Pay-off,0,FL,"40,171",1
37,179000,100,737,0,448,1984,65000,65000,0.225806,Pay-off,0,FL,"40,171",1
27,322000,100,716,0,865,2946,95000,65000,0.293618,Pay-off,0,IL,"45,787",1
25,109100,97,674,0,574,2750,65500,65000,0.208727,Pay-off,0,VA,"53,275",1
37,292000,80,594,0,885,2437,65000,65000,0.363151,Pay-off,0,MD,"56,763",1
41,116550,97,782,0,2129,4500,67500,65000,0.473111,Pay-off,0,TX,"41,275",1
39,152500,93,750,0,540,3200,65000,65000,0.16875,Pay-off,0,AZ,"42,590",1
27,99650,98,683,0,901,4775,65000,65000,0.188691,Pay-off,0,IL,"45,787",1
42,266769,90,746,0,735,864,65000,65000,0.850694,Pay-off,0,FL,"40,171",1
32,111000,100,645,1,753,2057,65000,65000,0.366067,Pay-off,0,FL,"40,171",1
37,296000,80,644,1,761,1763,65000,65000,0.431651,Pay-off,0,FL,"40,171",1
45,272788,90,584,1,556,1625,65000,65000,0.342154,Pay-off,0,PA,"44,286",1
37,285000,100,622,0,758,1896,67500,65000,0.399789,Pay-off,0,PA,"44,286",1
40,184000,80,738,1,736,2253,65000,65000,0.326676,Pay-off,0,CO,"51,022",1
37,200700,90,698,0,1072,2500,72000,65000,0.4288,Pay-off,0,OH,"44,160",1
51,183174,95,610,1,660,2627,65000,65000,0.251237,Pay-off,0,MO,"43,988",1
50,153898,92,646,1,988,2275,65000,65000,0.434286,Pay-off,0,PA,"44,286",1
40,158950,85,765,0,1471,2675,77000,65000,0.549907,Pay-off,0,OH,"44,160",1
37,120000,80,748,0,2201,5574,66000,65000,0.394869,Pay-off,0,SC,"39,326",1
37,130900,90,648,0,871,2963,77700,65000,0.293959,Pay-off,0,GA,"43,217",1
39,86500,100,710,0,1653,4813,65001,65001,0.343445,Pay-off,0,MI,"44,476",1
37,201985,102,654,0,1349,5025,66000,65500,0.268475,Pay-off,0,NV,"46,984",1
60,134650,95,646,0,1369,4111,66000,65500,0.333009,Pay-off,0,SC,"39,326",1
37,156750,95,686,0,944,1700,66000,65500,0.555294,Pay-off,0,AL,"38,111",1
37,80750,95,672,0,879,2909,67000,65875,0.302166,Pay-off,0,IN,"43,003",1
37,231200,80,741,1,836,2088,66000,65900,0.400383,Pay-off,0,OH,"44,160",1
29,80750,95,790,1,1305,4088,68000,66000,0.319227,Pay-off,0,FL,"40,171",1
21,84882,95,731,0,569,37128,67500,66000,0.015325,Pay-off,0,NC,"39,000",1
39,278000,90,670,0,1442,2622,66500,66450,0.549962,Pay-off,0,CA,"49,894",1
39,275000,100,635,1,1426,3237,66500,66500,0.440531,Pay-off,0,IA,"43,042",1
37,229000,100,742,0,1092,2976,66500,66500,0.366935,Pay-off,0,LA,"35,523",1
34,73350,90,716,1,1881,3750,80100,66500,0.5016,Pay-off,0,TX,"41,275",0
23,155400,70,750,0,1175,27760,79000,66525,0.042327,Pay-off,0,TX,"41,275",1
33,153450,99,711,0,491,1733,66800,66800,0.283324,Pay-off,0,NC,"39,000",1
42,157850,97,724,1,679,3750,71000,66831,0.181067,Pay-off,0,TX,"41,275",1
28,217700,94,535,1,1003,2867,69000,66847,0.349843,Pay-off,0,FL,"40,171",1
30,167950,95,643,1,660,1399,68000,66900,0.471766,Pay-off,0,FL,"40,171",1
54,134000,75,744,0,550,2800,67000,66900,0.196429,Pay-off,0,MO,"43,988",1
43,200000,80,598,0,947,1600,73000,66900,0.591875,Pay-off,0,TX,"41,275",1
26,317000,100,651,0,717,5025,68000,67000,0.142696,Pay-off,0,TX,"41,275",1
44,144900,100,702,0,646,1500,67000,67000,0.430667,Pay-off,0,NC,"39,000",1
46,155000,100,630,0,481,5500,67000,67000,0.087455,Pay-off,0,SC,"39,326",1
36,76950,95,724,1,1396,3913,72500,67000,0.35676,Pay-off,0,OH,"44,160",1
37,187200,80,740,0,943,2383,68500,67000,0.39572,Pay-off,0,IL,"45,787",1
37,165500,100,628,1,1137,2080,67000,67500,0.546635,Pay-off,0,FL,"40,171",1
35,220500,90,707,1,1107,2666,69900,67500,0.415229,Pay-off,0,TN,"38,550",1
25,137227,95,755,1,689,1766,68000,67500,0.390147,Pay-off,0,IL,"45,787",1
37,231750,90,743,0,488,1387,69000,67500,0.351839,Pay-off,0,ID,"42,519",1
27,178900,100,751,1,561,2096,67800,67800,0.267653,Pay-off,0,AZ,"42,590",1
34,200000,89,715,0,1154,2935,64500,67900,0.393186,Pay-off,0,UT,"50,614",1
35,187000,100,696,1,659,2491,68000,68000,0.264552,Pay-off,0,MS,"33,659",1
25,181900,100,656,1,559,2782,70000,68000,0.200935,Pay-off,0,PA,"44,286",1
37,211000,93,622,0,1044,5025,68000,68000,0.207774,Pay-off,0,TN,"38,550",1
37,284050,95,574,1,540,1047,68000,68000,0.515759,Pay-off,0,AL,"38,111",1
37,133000,95,590,0,673,1922,68000,68000,0.350156,Pay-off,0,PA,"44,286",1
30,118800,90,789,0,1084,6916,80000,68000,0.156738,Pay-off,0,MD,"56,763",1
37,76900,100,788,0,492,2843,68400,68000,0.173057,Pay-off,0,WI,"47,220",1
43,263798,102,686,0,1209,2893,68125,68125,0.417905,Pay-off,0,NC,"39,000",1
22,191900,95,678,0,1481,3366,70000,68400,0.439988,Pay-off,0,IL,"45,787",1
30,65900,90,710,1,983,2547,68500,68450,0.385944,Pay-off,0,FL,"40,171",0
49,195000,87,662,0,2052,5025,71500,68500,0.408384,Pay-off,0,TX,"41,275",1
37,124475,100,603,0,919,3120,70000,68500,0.294551,Pay-off,0,NV,"46,984",1
37,104500,88,667,1,564,2250,75000,68500,0.250667,Pay-off,0,MO,"43,988",1
46,234700,95,616,0,0,5025,68600,68500,0,Pay-off,0,FL,"40,171",1
43,108000,80,620,1,1332,4333,69000,68500,0.307408,Pay-off,0,TX,"41,275",1
36,189000,90,695,0,1019,2666,70000,68750,0.382221,Pay-off,0,PA,"44,286",1
37,246000,85,778,0,609,2566,70000,68900,0.237334,Pay-off,0,FL,"40,171",1
44,223163,100,634,0,1614,4301,72500,69000,0.375262,Pay-off,0,NM,"37,587",1
41,130935,102,719,1,1583,4246,70900,69000,0.372821,Pay-off,0,WI,"47,220",1
37,187000,100,715,0,617,2278,73000,69000,0.270852,Pay-off,0,NC,"39,000",1
39,232750,95,640,0,2855,12000,69000,69000,0.237917,Pay-off,0,CT,"55,970",1
35,142400,95,687,1,1092,2792,73500,69000,0.391117,Pay-off,0,TN,"38,550",1
37,275500,95,665,1,531,1904,70000,69000,0.278887,Pay-off,0,TN,"38,550",1
37,116000,100,692,0,3219,5000,85000,69001,0.6438,Pay-off,0,FL,"40,171",1
32,129000,97,686,0,1842,6870,79900,69400,0.268122,Pay-off,0,MD,"56,763",1
48,187000,99,690,0,642,3250,71000,69500,0.197538,Pay-off,0,GA,"43,217",1
37,188900,90,775,0,727,2690,69500,69500,0.27026,Pay-off,0,IL,"45,787",1
37,195000,65,656,0,0,5025,80000,69500,0,Pay-off,0,KS,"43,725",1
31,210300,95,650,0,954,2208,71000,69500,0.432065,Pay-off,0,WI,"47,220",1
35,202898,102,624,0,1232,3401,69800,69800,0.362246,Pay-off,0,WI,"47,220",1
40,198000,90,686,0,829,5800,72000,69811,0.142931,Pay-off,0,FL,"40,171",1
37,184800,80,643,0,546,2873,70000,69900,0.190045,Pay-off,0,PA,"44,286",1
34,141400,94,725,0,576,3800,70000,69900,0.151579,Pay-off,0,FL,"40,171",1
31,71550,90,726,0,576,5025,71000,69900,0.114634,Pay-off,0,GA,"43,217",1
25,208950,95,689,1,823,5025,70000,69900,0.163791,Pay-off,0,FL,"40,171",1
29,88730,95,746,1,1518,3800,70000,69900,0.399474,Pay-off,0,FL,"40,171",1
25,227950,97,604,1,639,1733,70000,70000,0.368725,Pay-off,0,PA,"44,286",1
37,319040,100,589,1,756,1282,70000,70000,0.589704,Pay-off,0,FL,"40,171",1
24,149500,99,760,0,800,2917,72000,70000,0.274254,Pay-off,0,NC,"39,000",1
25,239350,97,677,0,0,1487,85000,70000,0,Pay-off,0,TX,"41,275",1
36,230000,100,693,0,1188,2135,70000,70000,0.55644,Pay-off,0,IL,"45,787",1
37,222000,98,631,1,1406,3956,71000,70000,0.35541,Pay-off,0,VA,"53,275",1
32,181360,100,666,0,676,2500,70000,70000,0.2704,Pay-off,0,VA,"53,275",1
38,152490,100,639,0,1945,4856,79000,70000,0.400535,Pay-off,0,PA,"44,286",1
41,284189,102,716,1,1403,2865,71000,70000,0.489703,Pay-off,0,IL,"45,787",1
39,304398,102,660,0,441,2097,72000,70000,0.2103,Pay-off,0,TX,"41,275",1
37,255000,100,736,0,711,2129,70200,70000,0.33396,Pay-off,0,TN,"38,550",1
37,138000,100,624,0,0,5025,72000,70000,0,Pay-off,0,NJ,"56,772",1
37,153900,95,655,1,632,2204,76000,70000,0.286751,Pay-off,0,OH,"44,160",1
37,200000,80,701,0,555,5025,70000,70000,0.110455,Pay-off,0,FL,"40,171",1
81,54000,90,779,0,1840,4154,70000,70000,0.442947,Pay-off,0,NY,"44,228",0
32,190336,90,615,0,1343,3053,72000,70000,0.439895,Pay-off,0,GA,"43,217",1
45,182000,80,674,0,5111,5025,78000,70000,1.017179,Pay-off,0,FL,"40,171",1
32,223250,95,770,0,633,3998,77000,70000,0.158329,Pay-off,0,NV,"46,984",1
40,135000,90,600,0,1975,1976,72000,70007,0.999494,Pay-off,0,MI,"44,476",1
36,170905,95,716,0,546,1000,75500,70250,0.546,Pay-off,0,ID,"42,519",1
45,148000,80,766,0,2272,3535,74000,70300,0.642716,Pay-off,0,IL,"45,787",1
26,121000,100,616,1,1964,3362,71000,70400,0.584176,Pay-off,0,FL,"40,171",1
37,213750,95,665,0,668,4000,76000,70500,0.167,Pay-off,0,TX,"41,275",1
41,255000,100,579,1,725,1560,71000,71000,0.464744,Pay-off,0,FL,"40,171",1
28,142650,95,780,1,1399,3642,71500,71000,0.38413,Pay-off,0,FL,"40,171",1
35,188000,80,625,1,641,1213,75000,71000,0.528442,Pay-off,0,FL,"40,171",1
23,123500,95,540,1,868,3748,101000,71000,0.23159,Pay-off,0,NC,"39,000",1
28,111920,80,663,0,619,2400,72000,71000,0.257917,Pay-off,0,MI,"44,476",1
49,175650,95,587,1,1152,2160,85000,71360,0.533333,Pay-off,0,FL,"40,171",1
28,181600,80,581,0,1238,2790,73000,71500,0.443728,Pay-off,0,GA,"43,217",1
37,226600,100,617,0,1222,2842,76000,71500,0.429979,Pay-off,0,AZ,"42,590",1
33,87400,100,641,0,2274,5545,72000,72000,0.410099,Pay-off,0,IA,"43,042",1
26,295000,100,701,0,602,2333,75000,72000,0.258037,Pay-off,0,OH,"44,160",1
37,180000,90,649,0,652,5025,73000,72000,0.129759,Pay-off,0,FL,"40,171",1
30,315000,90,666,0,1408,3100,75000,72000,0.454194,Pay-off,0,KY,"37,396",1
46,149205,102,740,1,1252,3610,72000,72000,0.346814,Pay-off,0,TN,"38,550",1
37,167200,95,752,0,1541,3297,72000,72000,0.467395,Pay-off,0,MI,"44,476",1
37,122900,93,687,1,708,3120,75000,72000,0.226923,Pay-off,0,PA,"44,286",1
26,87400,95,773,0,1440,3791,83000,72000,0.379847,Pay-off,0,SC,"39,326",1
31,133000,95,699,0,704,6318,72000,72000,0.111428,Pay-off,0,TX,"41,275",1
70,169005,95,677,1,1667,2629,74000,72000,0.634081,Pay-off,0,WI,"47,220",1
32,150100,95,562,0,810,1271,75000,72000,0.637293,Pay-off,0,TN,"38,550",1
52,214200,90,718,0,1206,1554,72500,72330,0.776062,Pay-off,0,MD,"56,763",1
