Bo_Age,Ln_Orig,Orig_LTV_Ratio_Pct,Credit_score,First_home,Tot_mthly_debt_exp,Tot_mthly_incm,orig_apprd_val_amt,pur_prc_amt,DTI_Ratio,Status,OUTCOME,State,Median_state_inc,UPB_Appraisal,F_OUTCOME,I_OUTCOME,P_0,P_1
4,0,0,6,0,2,8,9,9,0,Active,0,NV,7,0,0,0,0.9754151846,0.0245848154
0,1,4,6,0,6,5,9,9,6,Active,0,NY,5,0,0,0,0.9855040178,0.0144959822
0,1,5,6,1,8,7,9,9,7,Active,0,CA,7,0,0,0,0.991670952,0.008329048
3,0,2,5,0,7,8,9,9,3,Active,0,CA,7,0,0,0,0.9846306936,0.0153693064
0,9,9,1,0,7,6,9,9,7,Active,0,CA,7,0,0,0,0.9671942914,0.0328057086
0,2,4,6,1,9,8,9,9,8,Active,0,CA,7,0,0,0,0.9927124892,0.0072875108
5,4,4,8,0,4,9,9,9,0,Active,0,GA,4,0,0,0,0.9871065254,0.0128934746
5,3,2,4,0,9,9,9,9,5,Active,0,NH,9,0,0,0,0.9857288824,0.0142711176
3,2,8,8,0,7,6,9,9,7,Active,0,NY,5,0,0,0,0.9913539342,0.0086460658
5,1,2,7,0,9,9,9,9,4,Active,0,NC,0,0,0,0,0.9919756399,0.0080243601
0,0,8,9,1,9,6,9,9,9,Active,0,MD,9,0,0,0,0.9959150484,0.0040849516
8,0,2,5,0,7,7,9,9,6,Active,0,WA,7,0,0,0,0.9846306936,0.0153693064
4,3,1,7,0,9,8,9,9,7,Active,0,OH,5,0,0,0,0.9919756399,0.0080243601
5,3,1,1,0,9,9,9,9,4,Active,0,FL,1,0,0,0,0.9747430021,0.0252569979
1,8,8,5,0,9,8,9,9,7,Active,0,NY,5,0,0,0,0.9882161086,0.0117838914
1,5,8,8,0,7,7,9,9,5,Active,0,CA,7,0,0,0,0.9913539342,0.0086460658
5,1,2,9,0,6,5,9,9,6,Active,0,CA,7,0,0,0,0.9918483891,0.0081516109
8,1,2,0,1,9,4,9,9,9,Active,0,CA,7,0,0,0,0.9770256162,0.0229743838
8,3,1,0,1,7,8,9,9,4,Active,0,IL,6,0,0,0,0.970138224,0.029861776
0,0,4,0,1,8,9,9,9,4,Active,0,TX,2,0,0,0,0.9738012661,0.0261987339
0,0,8,4,0,9,9,9,9,5,Active,0,GA,4,0,0,0,0.9857288824,0.0142711176
3,3,4,3,0,9,9,9,9,6,Active,0,IN,3,0,0,0,0.9827258541,0.0172741459
3,7,8,7,0,8,4,9,9,9,Active,0,TX,2,0,0,0,0.9908297643,0.0091702357
4,1,6,3,0,9,8,9,9,7,Active,0,SC,1,0,0,0,0.9827258541,0.0172741459
3,8,2,6,0,9,9,9,9,5,Active,0,FL,1,0,0,0,0.9902741283,0.0097258717
0,0,8,8,0,9,9,9,9,6,Active,0,IN,3,0,0,0,0.9933814667,0.0066185333
8,0,8,1,0,8,8,9,9,4,Active,0,MS,0,0,0,0,0.9712077381,0.0287922619
1,2,8,7,0,9,8,9,9,8,Active,0,NJ,9,0,0,0,0.9919756399,0.0080243601
0,0,2,7,0,6,7,9,9,4,Active,0,CA,7,0,0,0,0.9880299584,0.0119700416
4,6,8,4,1,7,3,9,9,8,Active,0,CA,7,0,0,0,0.9860325073,0.0139674927
1,0,8,9,0,8,8,9,9,6,Active,0,GA,4,0,0,0,0.9937607,0.0062393
7,2,8,9,0,5,8,9,9,1,Active,0,VA,8,0,0,0,0.9906845129,0.0093154871
3,4,5,5,0,5,9,9,9,0,Active,0,CA,7,0,0,0,0.97997647,0.02002353
3,4,9,5,0,6,7,9,9,4,Active,0,MA,8,0,0,0,0.9824545141,0.0175454859
6,9,9,5,0,9,6,9,9,9,Active,0,NY,5,0,0,0,0.9882161086,0.0117838914
8,2,2,7,0,6,8,9,9,2,Active,0,CA,7,0,0,0,0.9880299584,0.0119700416
3,0,5,9,0,6,9,9,9,1,Active,0,NV,7,0,0,0,0.9918483891,0.0081516109
5,4,1,4,0,9,9,9,9,6,Active,0,IL,6,0,0,0,0.9857288824,0.0142711176
7,1,2,4,1,8,9,9,9,1,Active,0,MD,9,0,0,0,0.9877704299,0.0122295701
9,9,2,1,1,9,6,9,9,9,Active,0,NJ,9,1,0,0,0.9810004451,0.0189995549
1,0,8,9,0,7,4,9,9,8,Active,0,IL,6,0,0,0,0.9928678976,0.0071321024
9,2,1,7,0,6,6,9,9,5,Active,0,VT,6,0,0,0,0.9880299584,0.0119700416
5,0,2,2,0,9,8,9,9,8,Active,0,WA,7,0,0,0,0.979104303,0.020895697
5,1,8,6,0,8,8,9,9,6,Active,0,IL,6,0,0,0,0.9888879993,0.0111120007
2,0,0,9,0,7,9,9,9,0,Active,0,MA,8,0,0,0,0.9928678976,0.0071321024
9,1,0,8,0,9,9,9,9,4,Active,0,FL,1,0,0,0,0.9933814667,0.0066185333
0,7,8,2,0,6,5,9,9,6,Active,0,CA,7,0,0,0,0.9690272314,0.0309727686
8,6,1,7,0,8,7,9,9,7,Active,0,CA,7,0,0,0,0.9908297643,0.0091702357
1,1,8,9,0,9,8,9,9,7,Active,0,FL,1,0,0,0,0.9945423549,0.0054576451
0,0,5,6,0,8,9,9,9,3,Active,0,IL,6,0,0,0,0.9888879993,0.0111120007
0,1,8,7,0,8,7,9,9,7,Active,0,CO,8,0,0,0,0.9908297643,0.0091702357
7,2,2,4,0,6,4,9,9,7,Active,0,OR,3,0,0,0,0.9787773048,0.0212226952
4,4,8,6,0,8,8,9,9,4,Active,0,FL,1,0,0,0,0.9888879993,0.0111120007
6,3,1,7,0,9,8,9,9,5,Active,0,OH,5,0,0,0,0.9919756399,0.0080243601
0,1,8,8,0,8,7,9,9,7,Active,0,AZ,3,0,0,0,0.9924348117,0.0075651883
5,1,8,4,1,7,5,9,9,7,Active,0,CA,7,0,0,0,0.9860325073,0.0139674927
8,9,2,5,0,9,9,9,9,2,Active,0,CA,7,0,0,0,0.9882161086,0.0117838914
5,0,1,8,0,9,9,9,9,4,Active,0,VA,8,0,0,0,0.9933814667,0.0066185333
9,4,2,9,0,9,9,9,9,3,Active,0,NY,5,0,0,0,0.9945423549,0.0054576451
6,3,8,7,0,7,7,9,9,5,Active,0,MD,9,0,0,0,0.9895219866,0.0104780134
2,5,2,1,1,7,5,9,9,6,Active,0,CA,7,0,0,0,0.9752744942,0.0247255058
9,5,6,3,1,9,9,9,9,8,Active,0,TX,2,0,0,0,0.9870318511,0.0129681489
2,8,8,1,1,7,7,9,9,4,Active,0,NY,5,0,0,0,0.9752744942,0.0247255058
4,5,8,8,1,4,7,9,9,2,Active,0,NY,5,0,0,0,0.9903312783,0.0096687217
4,1,6,2,0,8,8,9,9,6,Active,0,MO,4,0,0,0,0.97616457,0.02383543
9,0,0,5,0,9,9,9,9,4,Active,0,CA,7,0,0,0,0.9882161086,0.0117838914
5,5,2,5,1,8,9,9,9,3,Active,0,NY,5,0,0,0,0.9899054909,0.0100945091
5,9,1,2,0,8,6,9,9,9,Active,0,NC,0,1,0,0,0.97616457,0.02383543
5,9,1,6,0,9,9,9,9,5,Active,0,WI,7,1,0,0,0.9902741283,0.0097258717
9,1,0,1,0,9,9,9,9,4,Active,0,TX,2,0,0,0,0.9747430021,0.0252569979
9,9,4,1,0,9,6,9,9,9,Active,0,CA,7,1,0,0,0.9747430021,0.0252569979
2,7,2,8,0,8,4,9,9,9,Active,0,IL,6,0,0,0,0.9924348117,0.0075651883
0,4,8,9,0,9,8,9,9,8,Active,0,HI,8,0,0,0,0.9945423549,0.0054576451
0,3,4,9,0,5,8,9,9,0,Active,0,MN,9,0,0,0,0.9906845129,0.0093154871
1,8,2,7,0,8,6,9,9,7,Active,0,IL,6,0,0,0,0.9908297643,0.0091702357
5,0,4,4,0,8,7,9,9,5,Active,0,CA,7,0,0,0,0.9837056251,0.0162943749
0,0,8,0,1,7,8,9,9,2,Active,0,NJ,9,0,0,0,0.970138224,0.029861776
7,6,8,4,0,6,7,9,9,3,Active,0,NJ,9,0,0,0,0.9787773048,0.0212226952
5,3,6,9,0,6,4,9,9,6,Active,0,NY,5,0,0,0,0.9918483891,0.0081516109
9,0,0,6,0,9,9,9,9,8,Active,0,WA,7,0,0,0,0.9902741283,0.0097258717
4,1,4,7,0,8,4,9,9,9,Active,0,CA,7,0,0,0,0.9908297643,0.0091702357
5,7,1,2,0,8,9,9,9,2,Active,0,OH,5,0,0,0,0.97616457,0.02383543
9,1,4,1,0,7,7,9,9,4,Active,0,OH,5,0,0,0,0.9671942914,0.0328057086
5,5,0,8,1,8,9,9,9,3,Active,0,MD,9,0,0,0,0.9943345696,0.0056654304
5,3,2,9,0,6,9,9,9,1,Active,0,WI,7,0,0,0,0.9918483891,0.0081516109
5,8,1,9,0,6,0,9,9,9,Active,0,CO,8,0,0,0,0.9918483891,0.0081516109
7,8,4,0,1,9,6,9,9,9,Active,0,CA,7,0,0,0,0.9770256162,0.0229743838
7,3,8,6,1,9,6,9,9,9,Active,0,CA,7,0,0,0,0.9927124892,0.0072875108
0,0,8,8,0,9,8,9,9,7,Active,0,CA,7,0,0,0,0.9933814667,0.0066185333
3,0,8,8,0,7,9,9,9,2,Active,0,NJ,9,0,0,0,0.9913539342,0.0086460658
9,6,4,4,0,8,6,9,9,9,Active,0,CA,7,0,0,0,0.9837056251,0.0162943749
5,7,4,8,0,8,9,9,9,3,Active,0,MD,9,0,0,0,0.9924348117,0.0075651883
5,2,8,2,0,5,4,9,9,6,Active,0,IN,3,0,0,0,0.9647208777,0.0352791223
1,1,8,6,0,8,8,9,9,4,Active,0,WA,7,0,0,0,0.9888879993,0.0111120007
4,5,8,0,1,8,6,9,9,8,Active,0,CA,7,0,0,0,0.9738012661,0.0261987339
0,2,8,8,0,9,9,9,9,5,Active,0,OH,5,0,0,0,0.9933814667,0.0066185333
7,8,4,8,0,6,4,9,9,7,Active,0,FL,1,0,0,0,0.9901201636,0.0098798364
5,1,4,9,0,7,6,9,9,7,Active,0,IN,3,0,0,0,0.9928678976,0.0071321024
5,3,1,9,0,9,9,9,9,8,Active,0,WA,7,0,0,0,0.9945423549,0.0054576451
3,1,2,9,0,7,6,9,9,7,Active,0,CA,7,0,0,0,0.9928678976,0.0071321024
7,1,1,5,1,9,9,9,9,6,Active,0,MD,9,0,0,0,0.9911658302,0.0088341698
4,7,6,1,1,9,4,9,9,9,Active,0,CA,7,0,0,0,0.9810004451,0.0189995549
2,2,8,7,0,7,8,9,9,3,Active,0,VA,8,0,0,0,0.9895219866,0.0104780134
0,2,8,9,0,6,8,9,9,2,Active,0,VA,8,0,0,0,0.9918483891,0.0081516109
8,2,8,9,0,7,9,9,9,2,Active,0,CA,7,0,0,0,0.9928678976,0.0071321024
0,3,8,3,0,8,9,9,9,0,Active,0,NY,5,0,0,0,0.9802853637,0.0197146363
9,1,9,6,0,8,8,9,9,4,Active,0,GA,4,0,0,0,0.9888879993,0.0111120007
3,5,9,8,0,7,5,9,9,7,Active,0,VA,8,0,0,0,0.9913539342,0.0086460658
0,0,0,8,0,7,8,9,9,2,Active,0,MD,9,0,0,0,0.9913539342,0.0086460658
5,0,0,8,0,5,9,9,9,0,Active,0,VA,8,0,0,0,0.9887123417,0.0112876583
0,2,4,3,0,7,7,9,9,6,Active,0,CA,7,0,0,0,0.9775079725,0.0224920275
5,6,4,8,0,9,9,9,9,6,Active,0,CA,7,0,0,0,0.9933814667,0.0066185333
4,1,8,3,1,5,6,9,9,4,Active,0,NY,5,0,0,0,0.9779825945,0.0220174055
1,0,5,9,0,2,7,9,9,0,Active,0,CA,7,0,0,0,0.9861128553,0.0138871447
9,6,2,4,1,9,9,9,9,4,Active,0,IL,6,0,0,0,0.989294457,0.010705543
8,6,4,1,0,7,9,9,9,1,Active,0,MI,6,0,0,0,0.9671942914,0.0328057086
1,5,4,6,1,6,7,9,9,3,Active,0,IL,6,0,0,0,0.989125154,0.010874846
2,4,1,8,0,6,7,9,9,4,Active,0,MD,9,0,0,0,0.9901201636,0.0098798364
3,6,2,6,1,7,6,9,9,7,Active,0,FL,1,0,0,0,0.9904819847,0.0095180153
3,6,8,4,1,9,6,9,9,9,Active,0,NY,5,0,0,0,0.989294457,0.010705543
8,0,8,9,0,9,8,9,9,7,Active,0,NC,0,0,0,0,0.9945423549,0.0054576451
5,3,8,1,0,9,4,9,9,9,Active,0,AZ,3,0,0,0,0.9747430021,0.0252569979
5,2,5,1,1,8,8,9,9,5,Active,0,VA,8,0,0,0,0.9783215665,0.0216784335
1,1,4,3,1,6,6,9,9,4,Active,0,NY,5,0,0,0,0.9807025349,0.0192974651
7,5,6,9,0,6,8,9,9,2,Active,0,NY,5,0,0,0,0.9918483891,0.0081516109
0,1,8,4,0,8,8,9,9,4,Active,0,MD,9,0,0,0,0.9837056251,0.0162943749
3,0,5,5,0,9,8,9,9,8,Active,0,NC,0,0,0,0,0.9882161086,0.0117838914
9,8,2,1,0,9,9,9,9,7,Active,0,GA,4,0,0,0,0.9747430021,0.0252569979
2,3,8,0,1,9,7,9,9,8,Active,0,CA,7,0,0,0,0.9770256162,0.0229743838
7,7,6,2,0,9,9,9,9,6,Active,0,MI,6,0,0,0,0.979104303,0.020895697
5,7,2,7,1,7,9,9,9,2,Active,0,MA,8,0,0,0,0.9921474208,0.0078525792
8,5,4,7,0,6,4,9,9,6,Active,0,NY,5,0,0,0,0.9880299584,0.0119700416
9,1,0,7,0,8,7,9,9,6,Active,0,CA,7,0,0,0,0.9908297643,0.0091702357
0,0,1,7,0,7,9,9,9,1,Active,0,CA,7,0,0,0,0.9895219866,0.0104780134
5,0,4,0,0,9,7,9,9,8,Active,0,GA,4,0,0,0,0.969499777,0.030500223
8,9,4,2,0,9,6,9,9,9,Active,0,NY,5,1,0,0,0.979104303,0.020895697
9,0,2,9,0,8,8,9,9,5,Active,0,AL,0,0,0,0,0.9937607,0.0062393
3,9,1,9,0,9,9,9,9,2,Active,0,FL,1,0,0,0,0.9945423549,0.0054576451
7,2,6,4,0,6,8,9,9,2,Active,0,NC,0,0,0,0,0.9787773048,0.0212226952
8,4,1,1,0,7,6,9,9,5,Active,0,MN,9,0,0,0,0.9671942914,0.0328057086
8,1,2,1,0,9,8,9,9,6,Active,0,FL,1,0,0,0,0.9747430021,0.0252569979
7,7,0,7,0,8,6,9,9,7,Active,0,CA,7,0,0,0,0.9908297643,0.0091702357
8,1,5,5,1,3,8,9,9,0,Active,0,NY,5,0,0,0,0.9804000468,0.0195999532
6,0,8,8,0,8,9,9,9,3,Active,0,MD,9,0,0,0,0.9924348117,0.0075651883
1,6,8,3,1,8,6,9,9,9,Active,0,CA,7,0,0,0,0.985190544,0.014809456
5,0,0,8,0,8,7,9,9,7,Active,0,CA,7,0,0,0,0.9924348117,0.0075651883
7,8,5,8,0,5,6,9,9,4,Active,0,NY,5,0,0,0,0.9887123417,0.0112876583
9,2,4,8,0,9,8,9,9,9,Active,0,TX,2,0,0,0,0.9933814667,0.0066185333
0,2,4,6,0,7,8,9,9,3,Active,0,OR,3,0,0,0,0.9873068518,0.0126931482
4,9,2,8,0,8,9,9,9,0,Active,0,NY,5,0,0,0,0.9924348117,0.0075651883
5,8,4,9,0,7,9,9,9,1,Active,0,RI,6,0,0,0,0.9928678976,0.0071321024
9,3,5,9,0,5,7,9,9,2,Active,0,WA,7,0,0,0,0.9906845129,0.0093154871
2,1,4,6,0,7,8,9,9,3,Active,0,CA,7,0,0,0,0.9873068518,0.0126931482
5,4,4,6,0,7,9,9,9,2,Active,0,OH,5,0,0,0,0.9873068518,0.0126931482
2,5,9,3,1,9,3,9,9,9,Active,0,FL,1,0,0,0,0.9870318511,0.0129681489
8,0,5,6,0,9,7,9,9,8,Active,0,CA,7,0,0,0,0.9902741283,0.0097258717
7,8,1,5,0,9,9,9,9,2,Active,0,NC,0,0,0,0,0.9882161086,0.0117838914
8,6,4,8,0,8,9,9,9,1,Active,0,CA,7,0,0,0,0.9924348117,0.0075651883
6,8,0,4,1,8,9,9,9,1,Active,0,MD,9,0,0,0,0.9877704299,0.0122295701
5,5,8,7,1,9,6,9,9,9,Active,0,IL,6,0,0,0,0.993990006,0.006009994
9,3,5,8,0,6,7,9,9,4,Active,0,VA,8,0,0,0,0.9901201636,0.0098798364
9,2,1,9,0,9,9,9,9,3,Active,0,NY,5,0,0,0,0.9945423549,0.0054576451
8,2,8,7,0,8,8,9,9,3,Active,0,MD,9,0,0,0,0.9908297643,0.0091702357
9,3,8,9,0,7,8,9,9,4,Active,0,CO,8,0,0,0,0.9928678976,0.0071321024
5,9,1,8,0,8,9,9,9,2,Active,0,NY,5,1,0,0,0.9924348117,0.0075651883
5,3,4,7,0,6,5,9,9,5,Active,0,CA,7,0,0,0,0.9880299584,0.0119700416
5,6,1,5,0,8,9,9,9,0,Active,0,CO,8,0,0,0,0.9865406577,0.0134593423
3,4,4,2,1,7,4,9,9,8,Active,0,CA,7,0,0,0,0.9795459445,0.0204540555
0,0,1,5,0,6,9,9,9,1,Active,0,MD,9,0,0,0,0.9824545141,0.0175454859
2,1,1,9,0,5,7,9,9,2,Active,0,IL,6,0,0,0,0.9906845129,0.0093154871
1,9,2,9,0,9,9,9,9,3,Active,0,AR,0,0,0,0,0.9945423549,0.0054576451
2,5,4,5,0,9,9,9,9,9,Active,0,CA,7,0,0,0,0.9882161086,0.0117838914
2,2,0,3,1,9,4,9,9,9,Active,0,CO,8,0,0,0,0.9870318511,0.0129681489
5,0,8,8,0,9,9,9,9,4,Active,0,VA,8,0,0,0,0.9933814667,0.0066185333
3,6,4,8,0,9,7,9,9,8,Active,0,TX,2,0,0,0,0.9933814667,0.0066185333
4,2,8,9,0,7,8,9,9,4,Active,0,CA,7,0,0,0,0.9928678976,0.0071321024
9,7,1,1,1,9,9,9,9,9,Active,0,CA,7,0,0,0,0.9810004451,0.0189995549
0,3,6,8,0,7,8,9,9,3,Active,0,MD,9,0,0,0,0.9913539342,0.0086460658
1,8,1,7,0,7,3,9,9,9,Active,0,IL,6,0,0,0,0.9895219866,0.0104780134
9,0,0,1,0,9,9,9,9,8,Active,0,VA,8,0,0,0,0.9747430021,0.0252569979
0,3,8,1,0,1,8,9,9,0,Active,0,CO,8,0,0,0,0.9292993178,0.0707006822
6,2,8,6,1,7,6,9,9,7,Active,0,VA,8,0,0,0,0.9904819847,0.0095180153
2,4,8,3,1,7,4,9,9,8,Active,0,VA,8,0,0,0,0.983092274,0.016907726
2,3,5,5,0,5,8,9,9,2,Active,0,NY,5,0,0,0,0.97997647,0.02002353
9,6,2,0,1,9,6,9,9,9,Active,0,CA,7,0,0,0,0.9770256162,0.0229743838
8,7,2,3,0,6,9,9,9,0,Active,0,VA,8,0,0,0,0.9743495415,0.0256504585
2,3,8,5,1,9,4,9,9,9,Active,0,FL,1,0,0,0,0.9911658302,0.0088341698
1,4,5,6,0,8,8,9,9,5,Active,0,NY,5,0,0,0,0.9888879993,0.0111120007
4,5,1,8,0,9,9,9,9,2,Active,0,IL,6,0,0,0,0.9933814667,0.0066185333
3,0,2,2,1,8,9,9,9,3,Active,0,MD,9,0,0,0,0.9820762945,0.0179237055
5,2,0,9,0,7,5,9,9,7,Active,0,CA,7,0,0,0,0.9928678976,0.0071321024
9,6,4,9,0,6,9,9,9,0,Active,0,VA,8,0,0,0,0.9918483891,0.0081516109
7,0,5,8,0,9,7,9,9,9,Active,0,CA,7,0,0,0,0.9933814667,0.0066185333
0,0,8,6,0,8,6,9,9,8,Active,0,HI,8,0,0,0,0.9888879993,0.0111120007
3,2,8,4,0,7,8,9,9,3,Active,0,CA,7,0,0,0,0.9814009369,0.0185990631
5,9,1,8,0,4,9,9,9,0,Active,0,CA,7,0,0,0,0.9871065254,0.0128934746
5,6,1,2,0,9,9,9,9,5,Active,0,VA,8,0,0,0,0.979104303,0.020895697
5,5,4,9,0,9,9,9,9,9,Active,0,WA,7,0,0,0,0.9945423549,0.0054576451
5,0,2,4,0,9,9,9,9,4,Active,0,NY,5,0,0,0,0.9857288824,0.0142711176
1,0,2,6,0,9,9,9,9,8,Active,0,TX,2,0,0,0,0.9902741283,0.0097258717
8,1,4,9,0,8,9,9,9,1,Active,0,RI,6,0,0,0,0.9937607,0.0062393
8,6,4,7,0,7,4,9,9,8,Active,0,NY,5,0,0,0,0.9895219866,0.0104780134
2,5,2,9,0,9,4,9,9,9,Active,0,WA,7,0,0,0,0.9945423549,0.0054576451
8,8,0,9,1,5,3,9,9,7,Active,0,CA,7,0,0,0,0.9930207119,0.0069792881
8,2,4,9,1,9,9,9,9,2,Active,0,MA,8,0,0,0,0.9959150484,0.0040849516
9,9,4,4,0,6,6,9,9,5,Active,0,NY,5,0,0,0,0.9787773048,0.0212226952
1,6,1,9,0,4,9,9,9,0,Active,0,TX,2,0,0,0,0.9893562432,0.0106437568
2,4,8,5,0,7,7,9,9,6,Active,0,MD,9,0,0,0,0.9846306936,0.0153693064
5,9,2,1,0,8,6,9,9,7,Active,0,CA,7,0,0,0,0.9712077381,0.0287922619
9,9,4,9,0,7,9,9,9,1,Active,0,MD,9,0,0,0,0.9928678976,0.0071321024
1,7,8,4,1,8,4,9,9,9,Active,0,CA,7,0,0,0,0.9877704299,0.0122295701
3,2,6,5,0,5,7,9,9,2,Active,0,NJ,9,0,0,0,0.97997647,0.02002353
8,1,1,3,0,9,9,9,9,4,Active,0,IL,6,0,0,0,0.9827258541,0.0172741459
0,7,8,2,1,7,7,9,9,6,Active,0,GA,4,0,0,0,0.9795459445,0.0204540555
4,4,4,5,1,9,9,9,9,2,Active,0,MA,8,0,0,0,0.9911658302,0.0088341698
2,4,8,4,1,8,6,9,9,8,Active,0,NY,5,0,0,0,0.9877704299,0.0122295701
9,0,1,6,0,7,9,9,9,1,Active,0,GA,4,0,0,0,0.9873068518,0.0126931482
9,4,2,1,0,9,9,9,9,8,Active,0,OH,5,0,0,0,0.9747430021,0.0252569979
1,0,8,8,0,2,7,9,9,0,Active,0,NY,5,0,0,0,0.9831892472,0.0168107528
0,3,8,4,1,6,6,9,9,5,Active,0,IL,6,0,0,0,0.9840515993,0.0159484007
2,2,8,8,0,8,3,9,9,9,Active,0,TX,2,0,0,0,0.9924348117,0.0075651883
7,0,6,5,0,1,8,9,9,0,Active,0,NY,5,0,0,0,0.9661726537,0.0338273463
2,8,6,9,0,8,4,9,9,9,Active,0,NY,5,0,0,0,0.9937607,0.0062393
3,3,4,4,0,4,9,9,9,0,Active,0,CA,7,0,0,0,0.9724002094,0.0275997906
0,8,4,8,0,5,5,9,9,5,Active,0,CO,8,0,0,0,0.9887123417,0.0112876583
5,0,3,8,0,7,7,9,9,4,Active,0,CA,7,0,0,0,0.9913539342,0.0086460658
5,9,1,8,1,8,9,9,9,4,Active,0,MA,8,1,0,0,0.9943345696,0.0056654304
5,4,1,9,0,9,9,9,9,4,Active,0,CA,7,0,0,0,0.9945423549,0.0054576451
8,2,1,2,0,8,8,9,9,6,Active,0,CO,8,0,0,0,0.97616457,0.02383543
7,2,0,7,0,8,9,9,9,1,Active,0,CA,7,0,0,0,0.9908297643,0.0091702357
7,3,8,8,1,9,8,9,9,9,Active,0,MD,9,0,0,0,0.9950446891,0.0049553109
0,2,8,9,0,9,8,9,9,9,Active,0,VA,8,0,0,0,0.9945423549,0.0054576451
5,1,8,1,0,3,7,9,9,0,Active,0,CA,7,0,0,0,0.9450725976,0.0549274024
5,7,1,9,1,7,9,9,9,1,Active,0,MA,8,0,0,0,0.9946594849,0.0053405151
1,0,0,2,0,8,9,9,9,0,Active,0,TN,0,0,0,0,0.97616457,0.02383543
9,1,1,9,0,5,5,9,9,5,Active,0,MO,4,0,0,0,0.9906845129,0.0093154871
0,5,2,9,0,8,7,9,9,5,Active,0,NC,0,0,0,0,0.9937607,0.0062393
7,0,8,1,0,8,9,9,9,4,Active,0,TN,0,0,0,0,0.9712077381,0.0287922619
1,2,6,3,0,9,7,9,9,8,Active,0,CA,7,0,0,0,0.9827258541,0.0172741459
1,4,8,2,1,9,8,9,9,8,Active,0,FL,1,0,0,0,0.9842986352,0.0157013648
9,2,1,1,0,8,9,9,9,1,Active,0,CA,7,0,0,0,0.9712077381,0.0287922619
9,5,2,0,1,8,9,9,9,2,Active,0,FL,1,0,0,0,0.9738012661,0.0261987339
7,8,0,5,0,9,9,9,9,2,Active,0,TX,2,0,0,0,0.9882161086,0.0117838914
9,7,8,1,0,6,4,9,9,7,Active,0,MO,4,0,0,0,0.9626429163,0.0373570837
8,9,8,2,0,9,6,9,9,9,Active,0,NV,7,0,0,0,0.979104303,0.020895697
5,8,0,6,0,9,9,9,9,8,Active,0,VA,8,0,0,0,0.9902741283,0.0097258717
2,3,6,0,1,8,8,9,9,6,Active,0,GA,4,0,0,0,0.9738012661,0.0261987339
8,9,0,8,0,9,9,9,9,4,Active,0,FL,1,0,0,0,0.9933814667,0.0066185333
2,0,8,9,0,8,9,9,9,3,Active,0,MD,9,0,0,0,0.9937607,0.0062393
0,6,6,8,0,7,7,9,9,5,Active,0,NY,5,0,0,0,0.9913539342,0.0086460658
8,2,1,9,0,7,9,9,9,1,Active,0,TX,2,0,0,0,0.9928678976,0.0071321024
1,1,8,7,0,7,8,9,9,2,Active,0,CA,7,0,0,0,0.9895219866,0.0104780134
2,2,8,6,0,6,8,9,9,2,Active,0,NY,5,0,0,0,0.9855040178,0.0144959822
3,0,4,0,1,7,8,9,9,3,Active,0,MI,6,0,0,0,0.970138224,0.029861776
3,1,2,6,0,8,7,9,9,6,Active,0,NJ,9,0,0,0,0.9888879993,0.0111120007
0,1,4,9,1,7,6,9,9,5,Active,0,CA,7,0,0,0,0.9946594849,0.0053405151
2,8,4,3,0,8,6,9,9,9,Active,0,NY,5,0,0,0,0.9802853637,0.0197146363
9,4,0,4,0,7,9,9,9,1,Active,0,NY,5,0,0,0,0.9814009369,0.0185990631
3,9,1,4,1,9,9,9,9,2,Active,0,IL,6,0,0,0,0.989294457,0.010705543
2,6,4,5,0,8,9,9,9,0,Active,0,CA,7,0,0,0,0.9865406577,0.0134593423
8,3,8,6,0,9,8,9,9,8,Active,0,CA,7,0,0,0,0.9902741283,0.0097258717
3,1,1,1,0,8,7,9,9,6,Active,0,VA,8,0,0,0,0.9712077381,0.0287922619
3,1,8,9,0,8,8,9,9,5,Active,0,CA,7,0,0,0,0.9937607,0.0062393
5,2,3,8,0,7,7,9,9,4,Active,0,CA,7,0,0,0,0.9913539342,0.0086460658
7,1,2,1,0,9,9,9,9,2,Active,0,NJ,9,0,0,0,0.9747430021,0.0252569979
9,6,8,7,0,8,4,9,9,9,Active,0,CA,7,0,0,0,0.9908297643,0.0091702357
1,1,8,0,0,8,8,9,9,5,Active,0,NC,0,0,0,0,0.9652567689,0.0347432311
0,2,8,3,1,8,7,9,9,6,Active,0,CA,7,0,0,0,0.985190544,0.014809456
9,3,8,8,0,8,8,9,9,6,Active,0,HI,8,0,0,0,0.9924348117,0.0075651883
5,7,1,8,0,7,9,9,9,2,Active,0,VA,8,0,0,0,0.9913539342,0.0086460658
0,6,8,8,0,6,4,9,9,7,Active,0,MD,9,0,0,0,0.9901201636,0.0098798364
3,7,8,2,0,8,6,9,9,8,Active,0,NY,5,0,0,0,0.97616457,0.02383543
9,2,8,4,0,6,8,9,9,1,Active,0,CA,7,0,0,0,0.9787773048,0.0212226952
9,1,4,0,0,9,8,9,9,7,Active,0,CA,7,0,0,0,0.969499777,0.030500223
9,1,3,2,1,3,8,9,9,0,Active,0,CA,7,0,0,0,0.9654557948,0.0345442052
9,1,5,9,0,3,8,9,9,0,Active,0,FL,1,0,0,0,0.9878409037,0.0121590963
5,2,1,6,0,9,9,9,9,5,Active,0,NJ,9,0,0,0,0.9902741283,0.0097258717
9,9,2,5,1,9,6,9,9,9,Active,0,GA,4,0,0,0,0.9911658302,0.0088341698
